# {"t_start": 1572638132.380868, "env_id": "AntBulletEnv-v0"} 
r,l,t
497.121109,1000,142132.211448
610.694791,1000,142135.553253
470.415772,1000,142138.782432
597.539487,1000,142142.062171
506.978719,1000,142145.277418
633.277966,1000,142148.688223
558.662254,1000,142151.936404
505.741249,1000,142155.357049
509.878123,1000,142158.608428
545.320179,1000,142161.978459
585.546,1000,142165.102597
484.638091,1000,142168.554661
513.044961,1000,142171.73341
489.577359,1000,142175.209708
456.292029,1000,142178.527759
503.431264,1000,142181.78369
507.267691,1000,142184.851366
634.725979,1000,142188.337315
115.101639,146,142188.803583
526.71701,1000,142191.967186
453.867373,1000,142195.362316
514.605928,1000,142198.461814
482.168725,1000,142201.97211
443.193449,856,142204.319465
448.407107,1000,142207.695473
513.348709,1000,142211.019924
445.376789,1000,142214.333447
498.143382,1000,142217.631757
543.434211,1000,142221.050013
262.131928,439,142222.405723
523.055368,1000,142225.717345
503.827203,1000,142229.032413
501.204964,1000,142232.402265
526.663223,947,142235.637646
454.486265,1000,142238.858025
528.889337,1000,142242.278235
366.860556,1000,142245.514658
555.691372,1000,142248.773747
480.152666,1000,142252.166047
583.488209,1000,142255.603404
532.258609,1000,142258.661651
427.73149,1000,142262.128287
520.06856,1000,142265.371526
464.909788,1000,142268.644628
496.775054,1000,142271.98231
422.474169,744,142274.459395
516.464222,1000,142277.856807
501.888534,1000,142281.17505
485.475665,1000,142284.644469
582.187628,1000,142287.857359
614.62898,1000,142291.261528
494.696873,1000,142294.504427
479.064654,1000,142297.832918
446.611096,1000,142301.058286
524.573351,1000,142304.363455
393.211728,720,142306.694531
502.98174,1000,142310.169692
588.041203,1000,142313.353089
503.599801,1000,142316.82533
471.649138,1000,142319.997831
491.036769,1000,142323.446244
524.432228,1000,142326.846471
614.155907,1000,142330.239105
480.369711,1000,142333.49851
472.394871,1000,142336.87623
551.266061,1000,142340.047233
539.892221,1000,142343.38734
502.902834,1000,142346.642684
325.183767,728,142349.071864
416.071081,1000,142352.461004
478.57964,1000,142355.61022
561.753243,1000,142358.848053
495.576032,1000,142362.046953
559.677947,1000,142365.407903
654.138127,1000,142368.580583
520.456351,1000,142371.958436
642.374355,1000,142375.20929
500.031244,1000,142378.600381
497.985395,1000,142381.71738
558.072823,1000,142385.128151
491.443009,1000,142388.308232
463.246743,1000,142391.700437
555.39659,1000,142395.011317
417.227501,1000,142398.34314
117.144325,176,142398.899878
169.295216,228,142399.667227
473.59285,1000,142403.067914
468.945918,1000,142406.409822
484.731517,1000,142409.809829
446.526962,914,142412.98837
476.697771,1000,142416.300832
107.741039,127,142416.718924
446.547453,1000,142420.085713
456.81276,1000,142423.401496
439.847743,1000,142426.722034
278.171284,538,142428.455368
376.635211,1000,142431.615466
375.346728,1000,142434.947775
453.674094,1000,142438.3048
464.783741,1000,142441.607461
448.87875,1000,142444.948652
105.498673,139,142445.400417
446.739246,1000,142448.643188
238.307333,511,142450.388795
100.384049,123,142450.780055
380.845622,1000,142454.147124
397.923557,1000,142457.437688
327.090636,628,142459.334467
459.635646,1000,142462.549727
108.442616,157,142463.05141
266.373294,521,142464.843152
135.36064,235,142465.609226
473.610772,1000,142468.805395
529.709391,1000,142472.32554
104.658877,182,142472.89012
452.271329,1000,142476.030805
221.325312,483,142477.599672
514.973051,1000,142480.565528
469.235448,1000,142484.001034
333.111582,732,142486.514529
475.128008,1000,142489.879117
501.137158,1000,142493.33339
486.249719,1000,142496.441435
448.286109,1000,142499.812217
435.484438,1000,142502.990645
522.947438,1000,142506.437701
521.928281,1000,142509.686821
489.737402,1000,142513.057749
516.138559,1000,142516.410168
610.756144,1000,142519.895361
87.886201,128,142520.300292
233.443022,452,142521.817243
598.822258,1000,142525.168994
474.27518,1000,142528.602533
501.833555,1000,142531.922475
122.150008,167,142532.486656
538.850447,1000,142535.939416
459.491327,1000,142539.229719
460.852672,1000,142542.641644
533.634984,1000,142545.829711
469.848716,1000,142549.293439
94.985142,119,142549.665595
517.002076,1000,142553.063288
441.336173,1000,142556.534439
537.957918,1000,142559.796301
445.654508,1000,142563.143826
435.235544,1000,142566.440167
467.44182,1000,142569.800135
518.63127,1000,142573.075186
428.774338,1000,142576.350397
550.067617,1000,142579.683018
472.00834,1000,142583.132417
516.037667,1000,142586.418933
502.364464,1000,142589.953358
418.352335,1000,142593.138984
53.62393,95,142593.444488
416.28423,1000,142596.948954
497.091591,1000,142600.205381
581.580352,1000,142603.578787
499.758041,1000,142606.955153
422.367037,1000,142610.367626
72.414683,101,142610.674972
523.499108,1000,142613.944691
512.412308,1000,142617.420847
77.163642,92,142617.725625
73.549602,108,142618.066546
507.305579,1000,142621.288127
434.788339,1000,142624.185645
97.054563,117,142624.53924
20.748789,80,142624.794123
75.840256,116,142625.180416
84.571798,103,142625.533113
64.757772,99,142625.847385
456.666715,1000,142629.356751
66.267785,109,142629.737067
399.373356,1000,142633.06207
436.657183,1000,142636.355867
398.6579,1000,142639.505937
420.605789,1000,142642.883808
445.064759,1000,142646.196654
567.009294,1000,142649.601512
497.817207,1000,142652.932114
483.806641,1000,142656.371833
557.739782,1000,142659.756638
490.473515,1000,142663.18459
490.34449,1000,142666.525201
441.156713,1000,142669.943616
62.347978,122,142670.353959
66.193256,99,142670.677608
79.489288,131,142671.104231
72.476447,115,142671.471498
429.276468,1000,142674.814132
72.378228,122,142675.216098
481.084456,1000,142678.542645
117.797284,175,142679.092946
424.963845,1000,142682.633566
399.59617,1000,142685.965907
64.458604,90,142686.288329
484.474061,1000,142689.58407
63.134544,123,142690.014
468.357792,1000,142693.438662
489.996173,1000,142696.778049
95.826789,135,142697.326244
395.553088,1000,142700.726325
123.279508,239,142701.364697
489.861685,1000,142704.773487
472.285237,1000,142708.071733
481.39174,1000,142711.438637
118.930031,153,142711.93367
90.371545,115,142712.278009
53.428507,95,142712.58331
97.058806,109,142712.919454
492.09597,1000,142716.166128
504.667663,1000,142719.537982
503.361572,1000,142722.874761
478.678634,1000,142725.993471
500.464926,1000,142729.219057
64.351022,106,142729.557188
547.382737,1000,142732.938607
408.110108,1000,142736.283022
507.954243,1000,142739.527615
126.175405,168,142740.073143
114.391981,149,142740.566575
474.676094,1000,142743.893855
60.866049,116,142744.278953
105.139038,144,142744.867368
56.184625,115,142745.267968
