eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
1000.0,1611.2544803099997,221,0.010649424,0.15979004,21.717913,-0.0011671637,149.6054,0.5014525651931763,23760,48660480,219972.244323041,48660480
994.69,1579.7818268900003,220,0.031370975,0.3260498,21.705307,0.010644352,114.48316,0.7451174855232239,23780,48701440,220157.41235316795,48701440
994.69,1455.1604695899996,221,0.037941,0.3717041,21.710407,0.015528519,106.88551,0.6609355807304382,23800,48742400,220342.59294506797,48742400
1000.0,1299.2203043999998,221,0.032834172,0.3630371,21.740484,0.016304877,57.54245,0.9334087520837784,23820,48783360,220527.685865162,48783360
1000.0,1188.6225165000003,221,0.010182122,0.14697266,21.741665,0.0005340165,56.808105,0.8242829293012619,23840,48824320,220712.784571318,48824320
1000.0,1050.71525615,220,0.031568006,0.24487305,21.755249,0.01536967,49.073612,0.9229403659701347,23860,48865280,220898.28607346298,48865280
1000.0,1161.3969734199998,220,0.04604395,0.41125488,21.74699,0.008500999,125.38796,0.48138779401779175,23880,48906240,221083.62010251003,48906240
1000.0,1409.6303331699996,220,0.023854692,0.28588867,21.776178,0.007660618,66.36106,0.9512619115412235,23900,48947200,221268.73391566094,48947200
1000.0,1521.52778682,221,0.037267912,0.40026855,21.763342,0.014233499,122.87534,0.29245221614837646,23920,48988160,221453.85778493603,48988160
1000.0,1300.0138975099999,220,0.01971672,0.23291016,21.759872,0.0088783195,57.812675,0.9513516649603844,23940,49029120,221639.39273757098,49029120
1000.0,1132.3922725900002,219,0.021782503,0.27514648,21.740654,0.0091413865,58.17094,0.9617137461900711,23960,49070080,221824.939455114,49070080
1000.0,1227.9237782599998,221,0.020031605,0.27294922,21.761011,0.0070483526,112.002625,0.5615698099136353,23980,49111040,222010.14552364993,49111040
996.24,1275.7955381,222,0.07636478,0.5258789,21.771238,0.030966086,100.39493,0.6655118465423584,24000,49152000,222195.36446334497,49152000
996.24,1201.75010149,221,0.026731346,0.3005371,21.785624,0.013459939,19.331139,0.9853818155825138,24020,49192960,222380.78875582403,49192960
996.24,1029.7635925000002,220,0.015569894,0.19958496,21.839066,0.004061355,18.645258,0.9865902923047543,24040,49233920,222566.11015552195,49233920
1000.0,811.3541058200001,220,0.036117397,0.3684082,21.852835,0.025612835,23.610174,0.986081313341856,24060,49274880,222752.17351325793,49274880
1000.0,829.2668779200001,220,0.026458334,0.32580566,21.87351,0.005688064,27.710659,0.9632314667105675,24080,49315840,222937.96974164696,49315840
1000.0,989.84216246,221,0.019436432,0.23962402,21.89912,0.0064471015,17.47145,0.9913899302482605,24100,49356800,223123.44967606798,49356800
1000.0,1142.47410158,221,0.046136037,0.40100098,21.929771,0.022524096,69.376076,0.9377734586596489,24120,49397760,223308.73380301398,49397760
1000.0,1211.5866594299998,220,0.08529094,0.4942627,21.91784,0.04073605,112.52298,0.4951481819152832,24140,49438720,223494.097946905,49438720
1000.0,1149.73203148,220,0.040888418,0.3569336,21.929266,0.013856942,63.05034,0.9633812010288239,24160,49479680,223679.87494101695,49479680
1000.0,1220.00546201,221,0.032374974,0.28564453,21.947828,0.01613439,55.701984,0.9747360311448574,24180,49520640,223865.20589147898,49520640
994.2,1302.18438547,222,0.041430987,0.37719727,21.918253,0.019961067,87.62306,0.9087673872709274,24200,49561600,224050.45567415602,49561600
994.2,1448.5476806699999,221,0.13637286,0.6303711,21.947521,0.046003893,113.143715,0.6708469092845917,24220,49602560,224235.248534189,49602560
1000.0,1479.71293785,221,0.070852295,0.44421387,21.952244,0.030181156,125.827225,0.645194411277771,24240,49643520,224420.51073958998,49643520
1000.0,1467.8734804899996,220,0.027298748,0.3166504,21.96023,0.009230365,117.488365,0.7879012674093246,24260,49684480,224605.781135846,49684480
1000.0,1444.3209187999998,221,0.012844419,0.18896484,21.965858,0.0008738979,111.01692,0.644027054309845,24280,49725440,224790.63839900395,49725440
1000.0,1424.8274703600002,220,0.050277878,0.44360352,21.991215,0.024275362,51.854977,0.9416909627616405,24300,49766400,224975.52503608604,49766400
1000.0,1412.0091256099997,220,0.015274635,0.20776367,21.975855,0.0007663241,97.64897,0.7435646057128906,24320,49807360,225160.59804666898,49807360
1000.0,1347.62525907,220,0.024227772,0.31396484,21.982561,0.010419663,83.77481,0.6755059957504272,24340,49848320,225345.95711987297,49848320
1000.0,1326.62289441,222,0.062043417,0.49328613,21.994402,0.014625959,101.574554,0.5282071232795715,24360,49889280,225531.31803144602,49889280
1000.0,1273.1943578199998,220,0.063881285,0.4937744,22.005926,0.02868203,99.46676,0.8208900839090347,24380,49930240,225716.57772963593,49930240
1000.0,1292.10692131,222,0.06500845,0.50061035,22.036343,0.032900725,91.66125,0.624424546957016,24400,49971200,225901.91081318894,49971200
