# {"t_start": 1574707789.0534718, "env_id": "AntBulletEnv-v0"} 
r,l,t
415.785662,1000,222298.344024
563.074998,1000,222302.944941
597.630876,1000,222307.353569
481.015084,1000,222311.999274
797.950858,1000,222316.441569
659.551833,1000,222321.073891
554.506489,1000,222325.492907
477.036881,1000,222330.144178
968.798187,1000,222334.578064
641.430445,1000,222339.226072
733.123626,1000,222343.677965
639.339776,1000,222348.319684
177.016522,1000,222352.753696
410.020062,1000,222357.413759
630.157682,1000,222361.848043
1452.656691,1000,222366.460649
1635.364838,1000,222370.894536
1285.079632,1000,222375.477626
783.853218,1000,222379.909474
486.990474,1000,222384.536301
1168.009397,1000,222388.973818
484.334802,1000,222393.613857
984.452845,1000,222398.046794
904.774503,1000,222402.610718
401.949188,1000,222407.028418
649.284277,1000,222411.672818
473.485285,1000,222416.160324
1359.365276,1000,222420.787223
1418.370798,1000,222425.286981
1645.245578,1000,222429.870935
791.9558,1000,222434.344457
1774.599253,1000,222438.866842
761.17225,1000,222443.335539
847.275498,1000,222447.92107
971.39324,1000,222452.371168
1349.262824,1000,222456.930725
1562.980228,1000,222461.410584
1750.570522,1000,222465.96131
534.701109,1000,222470.454189
587.990507,1000,222474.891826
1161.516614,1000,222479.495303
766.731121,1000,222483.889405
452.268484,1000,222488.53761
1294.204677,1000,222492.947743
426.936006,1000,222497.57302
1265.21311,1000,222501.985291
421.073538,1000,222506.613141
860.516947,1000,222511.04857
885.231152,1000,222515.683067
238.376482,1000,222520.138748
778.946116,1000,222524.776637
370.819454,1000,222529.192517
602.945403,1000,222533.847838
1667.067884,1000,222538.30197
805.189488,1000,222542.879013
758.983813,1000,222547.350114
1335.210949,1000,222551.934841
1649.078962,1000,222556.394618
617.680805,1000,222560.966975
751.617828,1000,222565.447459
477.787092,1000,222570.031691
571.188671,1000,222574.487537
727.05776,1000,222579.107156
709.065969,1000,222583.600476
450.135066,1000,222588.220223
388.258572,1000,222592.724306
554.741104,1000,222597.33228
1337.572513,1000,222601.743216
433.718826,1000,222606.359076
1720.585076,1000,222610.842819
1639.703197,1000,222615.429081
734.202976,1000,222619.93924
823.236605,1000,222624.516683
879.705406,1000,222628.991759
361.231827,1000,222633.566039
441.324653,1000,222638.038689
603.746739,1000,222642.651381
368.084788,1000,222647.142386
438.971198,1000,222651.7858
616.670225,1000,222656.276195
396.670986,1000,222660.897779
865.323378,1000,222665.339487
980.845109,1000,222669.796121
970.828702,1000,222674.384432
595.280556,1000,222678.875393
663.740696,1000,222683.487259
475.344252,1000,222687.987409
692.543817,1000,222692.613685
1172.658549,1000,222697.096744
605.263121,1000,222701.704616
668.00671,1000,222706.181
394.303202,1000,222710.774777
532.898931,1000,222715.275886
975.346266,1000,222719.864641
418.086829,1000,222724.361087
595.583694,1000,222728.977659
530.428054,1000,222733.468523
627.54153,1000,222738.082638
1479.607539,1000,222742.561283
481.003481,1000,222747.157061
1231.736732,1000,222751.627071
525.431579,1000,222756.26456
698.874568,1000,222760.763943
1284.090259,1000,222765.360771
1788.159138,1000,222769.8086
1611.917025,1000,222774.379428
264.037361,1000,222778.892114
1684.886863,1000,222783.494513
1653.864647,1000,222787.917418
653.113104,1000,222792.53517
1148.39758,1000,222796.963897
397.870266,1000,222801.611786
1118.156203,1000,222806.051052
456.51356,1000,222810.684204
643.164458,1000,222815.140653
1736.050015,1000,222819.735667
289.378057,1000,222824.197275
548.065095,1000,222828.846745
220.958826,1000,222833.324765
1641.862509,1000,222837.910043
754.374807,1000,222842.34992
729.112781,1000,222847.013999
440.096261,1000,222851.478511
508.145289,1000,222856.162428
521.94952,1000,222860.614567
1614.058428,1000,222865.091524
1105.156638,1000,222869.661541
1099.320594,1000,222874.11334
618.949106,1000,222878.739011
1052.773488,1000,222883.220341
667.618315,1000,222887.823436
723.62061,1000,222892.298223
1289.745038,1000,222896.888745
1735.961174,1000,222901.318281
1540.190316,1000,222905.92768
1649.028287,1000,222910.344977
454.852495,1000,222914.959141
774.158711,1000,222919.417837
776.372008,1000,222924.049239
357.448581,1000,222928.529806
876.41118,1000,222933.167087
461.161557,1000,222937.617719
690.15623,1000,222942.267431
440.425881,1000,222946.692119
1549.975175,1000,222951.303681
914.767746,1000,222955.736553
1481.612321,1000,222960.329704
1431.659687,1000,222964.751973
617.469974,1000,222969.41329
1245.500137,1000,222973.850925
1422.769399,1000,222978.445022
1735.726164,1000,222982.846765
503.815402,1000,222987.476993
574.509609,1000,222991.917126
1726.958207,1000,222996.518011
340.823526,1000,223000.98139
1447.63284,1000,223005.571092
1723.378214,1000,223010.019548
1757.943313,1000,223014.601482
1711.100863,1000,223019.058002
1477.764432,1000,223023.628163
1315.819015,1000,223028.111555
1261.140164,1000,223032.715524
451.573455,1000,223037.224569
490.14629,1000,223041.884912
580.822323,1000,223046.378969
1592.01141,1000,223050.935319
1754.745368,1000,223055.391373
1811.0154,1000,223059.807357
1036.732401,1000,223064.476333
1651.33961,1000,223068.897668
1835.80879,1000,223073.492795
1815.455259,1000,223077.918309
548.283574,1000,223082.517903
1747.838295,1000,223086.972199
476.976213,1000,223091.607466
1771.138121,1000,223096.033312
526.634388,1000,223100.689731
648.858254,1000,223105.151261
492.138406,1000,223109.822976
1744.470948,1000,223114.243939
439.466149,1000,223118.858254
972.314335,1000,223123.286101
1728.141364,1000,223127.888324
1767.386168,1000,223132.285115
425.95628,1000,223136.894593
787.585836,1000,223141.388594
1022.326057,1000,223145.962751
1254.469918,1000,223150.425404
1743.763157,1000,223154.988198
1392.947433,1000,223159.475614
1208.665384,1000,223164.083233
1674.890007,1000,223168.54913
1433.376337,1000,223173.104467
791.75045,1000,223177.572918
1760.889219,1000,223182.14684
559.092559,1000,223186.628906
1661.015315,1000,223191.192951
460.972368,1000,223195.668027
1093.982062,1000,223200.263516
550.564508,1000,223204.736347
1639.551575,1000,223209.319578
1489.983427,1000,223213.777778
565.392008,1000,223218.3856
800.96888,1000,223222.881962
1784.142858,1000,223227.437597
628.040343,1000,223231.866338
631.268301,1000,223236.428623
869.200535,1000,223240.909972
713.759863,1000,223245.320692
1598.314452,1000,223249.937327
1592.244744,1000,223254.379537
879.06345,1000,223259.001381
1314.678495,1000,223263.471539
1538.672083,1000,223268.033129
1703.98729,1000,223272.511861
1709.939163,1000,223277.094723
1821.264966,1000,223281.549508
1614.846362,1000,223286.121408
465.443446,1000,223290.61468
717.008977,1000,223295.220961
754.721645,1000,223299.695938
1205.948986,1000,223304.292185
1813.700553,1000,223308.754056
609.75107,1000,223313.30925
1256.886609,1000,223317.757397
390.88606,1000,223322.371571
894.446296,1000,223326.875789
431.000292,1000,223331.477905
1589.578594,1000,223335.9242
612.806215,1000,223340.52
524.441581,1000,223345.015878
491.371073,1000,223349.615085
942.197587,1000,223354.106476
663.646706,1000,223358.714301
1583.574552,1000,223363.17424
454.428478,1000,223367.777091
1331.03288,1000,223372.257414
1717.515594,1000,223376.829953
1717.76683,1000,223381.251984
1661.994388,1000,223385.869943
1632.756708,1000,223390.290017
515.214509,1000,223394.933709
1730.737346,1000,223399.354104
1036.129154,1000,223403.97104
1638.909898,1000,223408.354213
1653.133894,1000,223412.968544
1631.880117,1000,223417.408629
1591.643773,1000,223421.998306
1230.532807,1000,223426.414707
1758.160897,1000,223431.020147
1807.674296,1000,223435.446033
1649.662841,1000,223439.898938
