# {"t_start": 1573493121.4565496, "env_id": "AntBulletEnv-v0"} 
r,l,t
483.545678,1000,1509.775084
482.331693,1000,1513.113228
541.440441,1000,1516.542329
492.956007,1000,1519.914219
469.457322,1000,1523.34116
486.945251,1000,1526.697877
487.929136,1000,1530.082915
490.481837,1000,1533.388276
481.120541,1000,1536.729885
485.613935,1000,1540.145662
484.512088,1000,1543.444232
503.920785,1000,1546.942148
550.793013,1000,1550.318218
488.383062,1000,1553.680063
357.314464,1000,1557.030819
502.66705,1000,1560.481435
475.730346,1000,1563.79148
485.638599,1000,1567.209724
508.0329,1000,1570.519823
515.568407,1000,1574.05663
411.257969,1000,1577.369845
480.745277,1000,1580.785744
447.123725,1000,1584.106222
437.238765,1000,1587.51789
475.194285,1000,1590.839769
491.1037,1000,1594.247452
405.286513,1000,1597.562977
326.499035,726,1600.117215
474.613656,1000,1603.40754
490.878615,1000,1606.834923
501.054713,1000,1610.196366
505.854363,1000,1613.639122
467.356407,1000,1616.938686
480.997051,1000,1620.316727
561.360968,1000,1623.594851
472.459725,1000,1627.061886
510.195457,1000,1630.421159
523.443221,1000,1633.970145
497.343591,1000,1637.379662
487.872838,1000,1640.74842
471.185219,1000,1644.26484
511.777513,1000,1647.629802
430.634171,1000,1651.136455
504.301963,1000,1654.475558
505.792709,1000,1657.951535
478.796631,1000,1661.231967
531.696553,1000,1664.736972
512.895623,1000,1668.067605
508.906769,1000,1671.490009
497.922191,1000,1674.823601
473.694125,1000,1678.219392
507.860632,1000,1681.611612
455.366823,1000,1685.036192
525.905206,1000,1688.313762
518.509663,1000,1691.776861
489.938004,1000,1695.120461
520.794549,1000,1698.591713
523.939131,1000,1701.913364
507.196247,1000,1705.372658
514.678072,1000,1708.757184
561.905084,1000,1712.293834
538.649082,1000,1715.549074
461.024235,1000,1718.892314
525.296028,1000,1722.190466
517.469483,1000,1725.605189
428.808754,1000,1728.957256
533.381072,1000,1732.468009
490.865624,1000,1735.769281
495.581146,1000,1739.203495
424.655814,1000,1742.488682
472.272669,1000,1746.002875
478.158804,1000,1749.358938
495.225745,1000,1752.831778
531.978271,1000,1756.184073
460.697031,1000,1759.700974
458.041367,1000,1763.02505
532.301734,1000,1766.458565
505.533262,1000,1769.790605
536.296602,1000,1773.28736
524.505856,1000,1776.622059
541.256712,1000,1780.112618
553.938484,1000,1783.417116
484.909137,1000,1786.757261
539.836364,1000,1790.22959
487.40197,1000,1793.59453
505.451872,1000,1797.037971
534.966011,1000,1800.330486
386.784433,1000,1803.770781
489.550891,1000,1807.10552
495.231924,1000,1810.569919
456.811101,1000,1813.907918
518.426074,1000,1817.320777
427.18899,1000,1820.619151
465.866897,1000,1824.025548
511.289951,1000,1827.282569
489.432168,1000,1830.713332
457.922539,1000,1834.038102
496.695099,1000,1837.407089
454.614504,1000,1840.743575
565.192208,1000,1844.202786
507.61094,1000,1847.561468
484.846203,1000,1850.94783
493.240835,1000,1854.280714
505.861263,1000,1857.701494
507.348347,1000,1861.00709
525.654291,1000,1864.483681
563.147502,1000,1867.83724
508.668775,1000,1871.284883
525.601213,1000,1874.600481
490.939243,1000,1878.050344
506.793211,1000,1881.400946
519.581434,1000,1884.85408
490.045503,1000,1888.143778
499.637314,1000,1891.617027
534.629003,1000,1894.928371
507.032938,1000,1898.370302
484.076935,1000,1901.631381
507.845588,1000,1905.127967
468.61733,1000,1908.431462
501.634377,1000,1911.901163
486.19014,1000,1915.283969
495.013542,1000,1918.774858
547.66944,1000,1922.118205
533.856554,1000,1925.649905
511.192765,1000,1929.005714
571.854197,1000,1932.31896
528.88718,1000,1935.780773
511.709644,1000,1939.122943
27.543588,106,1939.570244
440.536313,1000,1942.904264
551.580606,1000,1946.233489
404.527835,1000,1949.832667
501.833739,1000,1953.131088
483.442359,1000,1956.61761
168.538918,381,1957.897912
488.29056,1000,1961.428375
474.222919,1000,1964.759848
494.176611,1000,1968.192064
482.764811,1000,1971.548198
500.922392,1000,1975.045056
485.123725,1000,1978.411093
555.225164,1000,1981.851343
479.090205,1000,1985.197525
547.132648,1000,1988.61925
529.020575,1000,1991.941835
488.505517,1000,1995.399921
534.559303,1000,1998.710106
490.78133,1000,2002.036483
541.873768,1000,2005.530389
516.245059,1000,2008.846134
536.941775,1000,2012.368467
477.439766,1000,2015.674473
535.040698,1000,2019.183818
514.469714,1000,2022.485001
549.182496,1000,2025.945982
422.037199,1000,2029.217109
451.398669,1000,2032.680532
477.145506,1000,2035.942268
511.808831,1000,2039.397261
535.184034,1000,2042.707278
559.259305,1000,2046.131822
568.07395,1000,2049.43694
475.902261,1000,2052.872876
532.221847,1000,2056.178395
469.228288,1000,2059.656119
466.106483,1000,2063.01525
505.592302,1000,2066.463032
507.54698,1000,2069.743438
537.07513,1000,2073.206778
585.748586,1000,2076.505893
503.345152,1000,2079.954131
597.095005,1000,2083.257105
512.360356,1000,2086.64023
531.04442,1000,2090.047655
487.319444,1000,2093.465718
598.033153,1000,2096.760817
573.388058,1000,2100.246566
458.153896,1000,2103.592921
456.087119,1000,2107.033103
560.910371,1000,2110.380236
524.970021,1000,2113.774552
489.112811,1000,2117.053789
521.831929,1000,2120.474328
364.333222,1000,2123.840351
496.728417,1000,2127.278582
549.749072,1000,2130.559932
503.785885,1000,2134.030212
532.183992,1000,2137.385671
468.838197,1000,2140.831925
521.888605,1000,2144.175921
478.816812,1000,2147.512418
497.943692,1000,2150.968377
263.562136,541,2152.734451
584.993807,1000,2156.229871
460.668984,1000,2159.581991
550.723374,1000,2163.025819
571.42203,1000,2166.381085
