# {"t_start": 1572638179.3192465, "env_id": "AntBulletEnv-v0"} 
r,l,t
860.192188,1000,11837.494151
598.384847,1000,11840.482754
744.076434,1000,11843.326943
838.320527,1000,11846.22549
739.491094,1000,11849.096775
623.485079,1000,11852.080398
825.059992,1000,11854.971384
612.87798,1000,11857.835831
834.123262,1000,11860.862621
872.424042,1000,11863.735306
732.652099,1000,11866.688928
632.653919,1000,11869.574985
710.098373,1000,11872.559634
894.965245,1000,11875.486656
821.872532,1000,11878.429978
751.996236,1000,11881.171458
882.129183,1000,11884.017653
750.115718,1000,11886.890885
764.586981,1000,11889.833287
884.924079,1000,11892.657979
948.656935,1000,11895.565314
855.385974,1000,11898.419155
785.046644,1000,11901.425137
783.688573,1000,11904.272301
763.165439,1000,11907.274522
752.049005,1000,11910.188763
580.609073,1000,11913.177625
678.932206,1000,11916.067168
694.094403,1000,11918.975342
718.779288,1000,11921.765961
615.020774,1000,11924.693511
811.76434,1000,11927.536328
609.192695,1000,11930.37168
625.658928,1000,11933.163157
883.042179,1000,11936.178873
853.729171,1000,11938.909755
700.353444,1000,11941.873558
77.528279,199,11942.469916
751.39977,1000,11945.330877
779.214856,1000,11948.181914
1018.440506,1000,11951.079027
44.500206,150,11951.510052
654.66555,1000,11954.336094
753.716865,1000,11957.22586
409.436738,649,11959.20959
855.444801,1000,11962.069726
691.358259,1000,11964.963471
838.428043,1000,11967.678644
771.916504,1000,11970.659913
834.708511,1000,11973.595239
232.872715,331,11974.580552
920.149963,1000,11977.59582
834.931421,1000,11980.439148
846.240788,1000,11983.407854
892.377998,1000,11986.285654
846.259984,1000,11989.345511
756.566191,1000,11992.168506
856.366568,1000,11995.143665
675.737433,1000,11998.013807
802.402356,1000,12001.017191
940.170504,1000,12003.831752
841.132164,1000,12006.76951
788.919937,1000,12009.611483
804.817497,1000,12012.664916
911.665918,1000,12015.515183
596.922389,1000,12018.384233
809.563336,1000,12021.01576
905.771544,1000,12023.848661
945.354958,1000,12026.720094
827.367408,1000,12029.563685
763.913021,1000,12032.53851
757.115544,1000,12035.389324
884.841584,1000,12038.252437
806.104981,1000,12041.113973
668.156021,1000,12044.11417
656.412306,980,12046.902278
698.153219,1000,12049.899839
939.324282,1000,12052.740274
758.300357,1000,12055.648528
659.016349,1000,12058.568609
882.061271,1000,12061.455465
657.977476,1000,12064.335251
690.665476,1000,12067.279968
917.117929,1000,12070.221348
787.776795,1000,12073.193155
720.480493,1000,12076.050423
756.451632,1000,12079.002215
798.291324,1000,12081.839865
716.854851,1000,12084.682043
797.128171,1000,12087.497193
774.562558,1000,12090.533893
691.166843,1000,12093.414668
845.587573,1000,12096.17064
789.97007,1000,12099.043414
911.797421,1000,12102.207237
781.732922,1000,12104.693018
820.404121,1000,12107.631062
763.930839,1000,12110.607478
703.122091,1000,12113.673304
688.561444,1000,12116.577202
749.682532,1000,12119.405115
776.466341,1000,12122.251917
835.81868,1000,12125.155585
802.570346,1000,12128.009925
895.538348,1000,12131.012457
874.824797,1000,12133.859579
686.828434,1000,12136.779961
981.948946,1000,12139.607585
842.53607,1000,12142.512725
775.293931,1000,12145.543016
715.097948,1000,12148.4649
789.402979,1000,12151.433608
913.105675,1000,12154.214682
784.934633,1000,12157.173888
834.784716,1000,12160.031567
926.865035,1000,12163.025774
736.955895,1000,12165.838021
785.931265,1000,12168.806803
833.150128,1000,12171.574541
883.085048,1000,12174.525908
1013.626143,1000,12177.369828
915.319238,1000,12180.326839
782.120178,1000,12183.138019
811.524543,1000,12186.13082
953.287123,1000,12188.811598
960.589113,1000,12191.760397
807.491334,1000,12194.41453
936.170844,1000,12197.223826
934.075942,1000,12200.058209
835.516715,1000,12203.045413
622.596659,1000,12205.996665
926.809964,1000,12208.70132
845.115478,1000,12211.584557
919.356809,1000,12214.583016
843.383351,1000,12217.36228
632.048385,1000,12219.986809
812.348748,1000,12222.921673
944.585827,1000,12225.752328
668.24831,1000,12228.529404
881.652255,1000,12231.389873
691.979629,1000,12234.097498
880.811749,1000,12236.689932
719.790003,1000,12239.467218
771.351953,1000,12242.419136
709.933646,1000,12244.85816
740.896461,1000,12247.780001
846.55462,1000,12250.694862
935.086633,1000,12253.423017
816.082733,1000,12256.276154
756.386546,1000,12259.209449
730.8359,1000,12262.054955
846.102547,1000,12264.978249
833.496443,1000,12267.961235
785.233032,1000,12270.800693
896.327177,1000,12273.706634
778.443755,1000,12276.571335
794.929307,1000,12279.4958
798.820222,1000,12282.42534
893.032515,1000,12285.379849
892.492517,1000,12288.170926
966.533444,1000,12290.966149
908.615218,1000,12293.714778
769.709579,1000,12296.623423
748.467332,1000,12299.472929
830.724998,1000,12302.383887
852.167165,1000,12305.251992
909.497318,1000,12308.218045
960.906464,1000,12311.085582
794.885485,1000,12313.93295
941.926071,1000,12316.855336
770.094995,1000,12319.73748
918.356706,1000,12322.62998
814.343047,1000,12325.405288
871.933091,1000,12328.301461
780.04863,1000,12331.291194
883.697916,1000,12334.247217
878.894051,1000,12337.105018
854.561011,1000,12339.949049
974.229784,1000,12342.876926
773.043766,1000,12345.83326
831.670888,1000,12348.752145
834.893342,1000,12351.537733
608.186397,1000,12354.477076
1018.070992,1000,12357.334383
986.954556,1000,12360.143479
958.955502,1000,12363.0392
884.095404,1000,12365.978997
1072.735434,1000,12368.84971
957.210937,1000,12371.756202
879.97309,1000,12374.484887
813.89804,1000,12377.478407
711.393091,1000,12380.260427
631.483931,1000,12383.264902
871.275155,1000,12386.096289
733.810782,1000,12388.975283
783.268535,1000,12391.918334
831.001699,1000,12394.713457
741.425829,1000,12397.728683
989.839736,1000,12400.473744
732.785349,1000,12403.34188
776.781748,1000,12406.191727
775.145373,1000,12409.14315
857.458696,1000,12411.989069
799.895053,1000,12414.894345
874.622364,1000,12417.678242
826.313302,1000,12420.738667
766.088128,1000,12423.5979
849.464426,1000,12426.651514
907.22293,1000,12429.573928
871.310665,1000,12432.655351
925.527608,1000,12435.475133
872.343112,1000,12438.435857
993.790008,1000,12441.338075
778.210657,1000,12444.233765
1069.968127,1000,12447.174205
779.842609,1000,12450.179216
719.300067,1000,12453.076662
843.550653,1000,12456.028081
806.179896,1000,12458.953071
895.008038,1000,12461.93893
927.592723,1000,12464.742027
875.201942,1000,12467.706801
929.629108,1000,12470.51469
904.346505,1000,12473.333707
876.650725,1000,12476.223974
838.480516,1000,12479.171437
781.608264,1000,12481.979856
965.960692,1000,12485.061059
740.738599,1000,12487.977956
829.676298,1000,12490.830825
824.084917,1000,12493.798306
808.751853,1000,12496.747955
813.230574,1000,12499.64121
1018.30534,1000,12502.468547
859.171767,1000,12505.285562
916.833076,1000,12508.159498
303.689474,376,12509.304993
976.613498,1000,12512.138095
853.464459,1000,12515.074912
917.367844,1000,12517.952269
954.959231,1000,12520.864741
1030.348017,1000,12523.726408
872.671329,1000,12526.618964
788.835597,1000,12529.454387
832.426727,1000,12532.456846
866.276987,1000,12535.124637
924.281317,1000,12538.110803
935.164689,1000,12540.717004
960.023604,1000,12543.713861
914.622334,1000,12546.580686
898.536287,1000,12549.474852
780.305851,1000,12552.319043
967.489331,1000,12555.197527
931.361317,1000,12558.118989
869.200803,1000,12560.99478
882.002755,1000,12564.009257
540.266819,1000,12566.996174
868.570235,1000,12569.963138
806.522975,1000,12572.718743
958.996196,1000,12575.597403
887.250581,1000,12578.262087
893.58479,1000,12581.176227
871.694833,1000,12584.067245
930.288926,1000,12587.044023
948.49547,1000,12589.856938
908.234419,1000,12592.90013
848.383072,1000,12595.798752
891.572339,1000,12598.703862
859.048298,1000,12601.630841
191.72692,267,12602.387908
929.736343,1000,12605.252625
847.182635,1000,12608.16278
871.947546,1000,12611.085816
798.039173,1000,12613.765975
639.317613,1000,12616.354899
817.864353,1000,12619.296973
969.482704,1000,12622.233417
910.131242,1000,12625.05746
836.982143,1000,12627.981515
924.970663,1000,12630.88083
943.427086,1000,12633.784365
839.832784,1000,12636.672112
892.298264,1000,12639.610237
1032.407346,1000,12642.56681
884.157089,1000,12645.45639
942.260465,1000,12648.250758
897.635119,1000,12651.22692
