# {"t_start": 1574370545.4051628, "env_id": "AntBulletEnv-v0"} 
r,l,t
523.740323,1000,3609.377974
561.842884,1000,3614.498067
485.847787,1000,3619.475409
604.718251,1000,3624.668893
564.306581,1000,3629.593823
563.815463,1000,3634.715562
377.49461,1000,3639.614914
556.705463,1000,3644.801284
386.007881,1000,3649.70412
609.76315,1000,3654.905463
460.356488,1000,3659.823525
416.869437,1000,3664.986306
575.66822,1000,3669.899301
426.092598,1000,3675.055343
526.34667,1000,3680.006487
554.301474,1000,3685.279424
568.248911,1000,3690.155365
431.38188,1000,3695.095641
558.34558,1000,3700.258717
574.426777,1000,3705.307523
606.428745,1000,3710.412361
436.016757,1000,3715.338209
590.682914,1000,3720.445013
562.905116,1000,3725.374224
564.381439,1000,3730.494226
550.131078,1000,3735.425551
458.989901,1000,3740.614532
587.840523,1000,3745.515974
595.909429,1000,3750.662024
451.435377,1000,3755.681387
611.231225,1000,3760.83377
620.249339,1000,3765.792717
597.762752,1000,3770.938386
613.884288,1000,3775.891446
534.711733,1000,3781.020704
536.04546,1000,3785.951331
595.316775,1000,3791.083489
529.427816,1000,3796.01347
585.155495,1000,3801.223194
585.706732,1000,3806.184219
610.239864,1000,3811.35618
534.848845,1000,3816.3171
593.831224,1000,3821.400466
482.32703,1000,3826.38311
495.018591,1000,3831.493039
596.351396,1000,3836.460657
505.5202,1000,3841.616402
595.211196,1000,3846.562933
630.418854,1000,3851.680198
554.195275,1000,3856.664433
641.570241,1000,3861.809683
555.881092,1000,3866.731476
562.581202,1000,3871.883142
612.237269,1000,3876.911769
597.380603,1000,3882.044893
613.368763,1000,3886.910149
547.901385,1000,3892.089437
599.686182,1000,3897.064075
537.793082,1000,3902.290656
613.519199,1000,3907.203403
578.645683,1000,3912.230416
525.869527,1000,3917.373755
576.899829,1000,3922.316856
517.606484,1000,3927.459845
547.718402,1000,3932.404157
537.114792,1000,3937.563726
489.105465,1000,3942.513218
545.652553,1000,3947.609582
598.371506,1000,3952.542874
538.714167,1000,3957.678436
517.826822,1000,3962.678552
601.335699,1000,3967.805368
540.948969,1000,3972.766277
555.997244,1000,3977.845747
585.775392,1000,3982.776743
539.777285,1000,3987.846607
515.859915,1000,3992.751018
572.78603,1000,3997.928159
496.479998,1000,4002.936351
505.7892,1000,4008.108825
495.027846,1000,4013.108625
623.63104,1000,4018.255645
599.428234,1000,4023.249093
479.667409,1000,4028.381042
617.593166,1000,4033.325512
526.865151,1000,4038.477951
527.81251,1000,4043.414484
474.58266,1000,4048.569908
430.894321,1000,4053.504997
448.561271,1000,4058.652582
484.206644,1000,4063.562438
505.506919,1000,4068.671257
542.374399,1000,4073.675348
559.588947,1000,4078.842926
546.291481,1000,4083.782067
544.310106,1000,4088.942838
509.452192,1000,4093.886243
532.195039,1000,4099.060355
603.003874,1000,4103.983813
530.982398,1000,4109.231897
571.407013,1000,4114.233909
656.662628,1000,4119.372363
512.389943,1000,4124.27628
520.315878,1000,4129.323366
488.992963,1000,4134.424729
585.160009,1000,4139.407376
549.890305,1000,4144.638122
556.665346,1000,4149.624587
601.577334,1000,4154.824998
599.104966,1000,4159.867525
580.027038,1000,4165.048436
594.760893,1000,4170.014607
614.178214,1000,4175.240336
586.90796,1000,4180.213205
571.408276,1000,4185.375969
579.808766,1000,4190.326261
559.729204,1000,4195.564115
586.719391,1000,4200.513364
536.274629,1000,4205.645903
580.709854,1000,4210.46701
615.150514,1000,4215.529967
591.660037,1000,4220.363778
577.464444,1000,4225.412347
562.856823,1000,4230.27311
594.742573,1000,4235.315617
567.776276,1000,4240.119789
608.105032,1000,4245.146659
622.65566,1000,4249.981942
624.521389,1000,4254.993377
646.802009,1000,4259.856641
539.947389,1000,4264.910197
623.028415,1000,4269.709975
607.730626,1000,4274.77157
639.543118,1000,4279.618905
597.905388,1000,4284.659791
612.608802,1000,4289.404053
531.791983,1000,4294.467093
619.047872,1000,4299.225848
601.618161,1000,4304.239445
649.145619,1000,4309.041207
608.730781,1000,4314.133606
641.93632,1000,4318.942616
569.265333,1000,4324.031792
581.545212,1000,4328.829474
586.396945,1000,4333.893103
609.588798,1000,4338.695738
545.709567,1000,4343.567415
604.627669,1000,4348.598296
626.021272,1000,4353.452669
578.084354,1000,4358.499756
574.24695,1000,4363.298554
579.351662,1000,4368.317731
626.249058,1000,4373.152371
596.714559,1000,4378.268117
638.533109,1000,4383.069765
635.338245,1000,4388.172309
591.536107,1000,4393.007478
598.168303,1000,4398.05866
580.705601,1000,4402.901146
564.205205,1000,4407.987851
640.192376,1000,4412.859679
607.331795,1000,4417.93049
581.79321,1000,4422.736668
614.747183,1000,4427.847695
631.915925,1000,4432.664381
613.572702,1000,4437.789724
573.348919,1000,4442.617805
497.409554,1000,4447.734724
545.798697,1000,4452.575209
488.845022,1000,4457.697766
517.936604,1000,4462.547499
465.01385,1000,4467.700579
543.417027,1000,4472.55972
454.253067,1000,4477.670192
488.103649,1000,4482.511345
535.287383,1000,4487.626301
504.073052,1000,4492.47047
512.625497,1000,4498.336541
521.982581,1000,4503.140626
508.495635,1000,4508.284251
522.675629,1000,4513.079406
509.677377,1000,4518.173769
543.996259,1000,4522.983463
520.638286,1000,4528.100713
487.135598,1000,4532.906484
483.985464,1000,4538.01215
540.505233,1000,4542.834365
229.535264,447,4545.020196
471.980861,1000,4550.176172
528.938618,1000,4555.039755
553.932956,1000,4560.144599
562.980148,1000,4564.988992
598.197737,1000,4570.052736
501.774285,1000,4574.825941
511.436033,1000,4579.916442
526.361294,1000,4584.722503
475.870746,1000,4589.85193
462.15191,1000,4594.633838
471.01831,1000,4599.788901
486.8863,1000,4604.598586
531.625636,1000,4609.773642
524.411155,1000,4614.573912
430.552624,1000,4619.722767
512.09371,1000,4624.540466
539.435186,1000,4629.63889
372.254017,1000,4634.492168
401.445993,1000,4639.691374
429.407988,1000,4644.508205
427.609333,1000,4649.542119
427.541799,1000,4654.568647
449.710135,1000,4659.449582
446.973563,1000,4664.506505
488.221868,1000,4669.477993
479.705126,1000,4674.558516
483.004815,1000,4679.512055
629.009993,1000,4684.616024
525.671453,1000,4689.514407
536.937316,1000,4694.625771
539.5672,1000,4699.575387
489.048928,1000,4704.686092
593.900249,1000,4709.625649
452.143851,1000,4714.72038
501.843705,1000,4719.627865
576.727323,1000,4724.724277
616.818591,1000,4729.6204
508.067902,1000,4734.723502
462.99765,1000,4739.538616
533.221431,1000,4744.703928
507.888148,1000,4749.61732
530.795636,1000,4754.771057
554.798818,1000,4759.631824
535.721845,1000,4764.751651
492.016003,1000,4769.624702
573.878744,1000,4774.791196
525.207214,1000,4779.65896
528.302281,1000,4784.765692
535.036803,1000,4789.604846
535.031612,1000,4794.720266
569.105949,1000,4799.572513
527.212839,1000,4804.746294
577.874521,1000,4809.649779
506.367267,1000,4814.827408
557.622096,1000,4819.647476
549.475498,1000,4824.852015
546.123648,1000,4829.723941
543.189433,1000,4834.94498
585.664152,1000,4839.774696
510.797026,1000,4844.939533
552.138893,1000,4849.769521
560.956754,1000,4854.891223
591.482302,1000,4859.699559
551.290918,1000,4864.63144
536.915198,1000,4869.641474
628.835283,1000,4874.607357
559.033374,1000,4879.657049
576.178004,1000,4884.647786
616.730819,1000,4889.727708
615.204794,1000,4894.698592
581.766572,1000,4899.75152
586.724821,1000,4904.743026
610.260384,1000,4909.865212
612.348661,1000,4914.804085
617.499977,1000,4919.917471
615.165597,1000,4924.912113
589.174968,1000,4930.041756
530.823689,1000,4935.000668
634.196907,1000,4940.116125
574.634841,1000,4945.114031
587.002303,1000,4950.248482
558.148875,1000,4955.154918
594.046081,1000,4960.267929
